mix_id;audio_file;center_time;time_mmss;quality_profile;expected_quality_label;human_rating;comment;crossfade_curve;key_compatibility_camelot_distance
synth_000123;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000123.wav;506.0;08:26;train_wreck;1;1;;s_curve;3
synth_000123;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000123.wav;724.0;12:04;off_beat;2;2;;linear;3
synth_000124;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000124.wav;254.1;04:14;train_wreck;1;1;;linear;3
synth_000124;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000124.wav;508.2;08:28;clean;5;2;;equal_power;1
synth_000124;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000124.wav;757.8;12:38;clean;5;1;;linear;0
synth_000124;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000124.wav;1013.1;16:53;abrupt;2;1;;linear;1
synth_000124;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000124.wav;1119.9;18:40;abrupt;2;1;;linear;2
synth_000125;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000125.wav;249.6;04:10;clean;5;2;;equal_power;1
synth_000125;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000125.wav;495.4;08:15;key_clash;2;1;;equal_power;3
synth_000125;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000125.wav;558.5;09:19;clean;5;1;;equal_power;1
synth_000125;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000125.wav;823.9;13:44;clean;5;2;;s_curve;0
synth_000126;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000126.wav;250.2;04:10;clean;5;1;;equal_power;0
synth_000126;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000126.wav;465.0;07:45;clean;5;2;;linear;0
synth_000126;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000126.wav;702.5;11:42;clean;5;1;;equal_power;1
synth_000126;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000126.wav;965.0;16:05;abrupt;2;2;;linear;3
synth_000127;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000127.wav;234.9;03:55;clean;5;2;;equal_power;1
synth_000127;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000127.wav;376.0;06:16;key_clash;2;1;;exponential;4
synth_000127;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000127.wav;553.7;09:14;clean;5;1;;equal_power;0
synth_000127;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000127.wav;723.6;12:04;off_beat;2;1;;exponential;5
synth_000127;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000127.wav;950.0;15:50;off_phrase;3;1;;equal_power;6
synth_000128;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000128.wav;257.5;04:18;clean;5;1;;s_curve;0
synth_000128;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000128.wav;521.8;08:42;abrupt;2;2;;linear;4
synth_000128;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000128.wav;754.0;12:34;key_clash;2;2;;linear;3
synth_000128;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000128.wav;999.0;16:39;clean;5;1;;linear;0
synth_000128;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000128.wav;1242.3;20:42;clean;5;2;;linear;0
synth_000129;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000129.wav;242.7;04:03;clean;5;2;;linear;0
synth_000129;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000129.wav;494.8;08:15;abrupt;2;2;;linear;1
synth_000129;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000129.wav;732.9;12:13;train_wreck;1;1;;linear;4
synth_000129;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000129.wav;970.6;16:11;clean;5;2;;s_curve;0
synth_000130;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000130.wav;224.6;03:45;off_phrase;2;1;;equal_power;4
synth_000130;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000130.wav;459.2;07:39;abrupt;2;1;;linear;3
synth_000130;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000130.wav;692.6;11:33;off_phrase;2;2;;s_curve;4
synth_000130;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000130.wav;916.0;15:16;clean;5;2;;linear;1
synth_000131;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000131.wav;248.4;04:08;key_clash;2;2;;exponential;3
synth_000131;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000131.wav;501.5;08:22;key_clash;2;1;;exponential;4
synth_000131;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000131.wav;597.2;09:57;clean;5;1;;equal_power;1
synth_000131;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000131.wav;827.8;13:48;clean;5;1;;linear;1
synth_000132;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000132.wav;243.7;04:04;clean;5;1;;linear;1
synth_000132;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000132.wav;486.6;08:07;abrupt;2;1;;linear;5
synth_000132;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000132.wav;751.2;12:31;off_phrase;2;2;;exponential;3
synth_000134;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000134.wav;232.6;03:53;train_wreck;1;2;;s_curve;3
synth_000134;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000134.wav;447.7;07:28;train_wreck;1;1;;exponential;3
synth_000134;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000134.wav;691.0;11:31;abrupt;2;2;;linear;6
synth_000134;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000134.wav;946.0;15:46;clean;5;2;;s_curve;1
synth_000134;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000134.wav;1180.0;19:40;train_wreck;1;1;;linear;5
synth_000135;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000135.wav;244.5;04:04;off_beat;2;1;;linear;2
synth_000135;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000135.wav;477.4;07:57;clean;5;2;;s_curve;1
synth_000135;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000135.wav;721.4;12:01;abrupt;2;1;;linear;4
synth_000135;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000135.wav;851.5;14:12;clean;5;2;;s_curve;1
synth_000136;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000136.wav;234.5;03:55;abrupt;2;1;;linear;6
synth_000136;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000136.wav;472.7;07:53;key_clash;2;2;;equal_power;4
synth_000136;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000136.wav;726.1;12:06;clean;5;2;;equal_power;0
synth_000136;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000136.wav;946.2;15:46;clean;5;1;;s_curve;1
synth_000136;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000136.wav;1176.2;19:36;clean;5;1;;equal_power;1
synth_000137;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000137.wav;135.1;02:15;clean;5;1;;linear;0
synth_000137;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000137.wav;380.6;06:21;clean;5;1;;s_curve;1
synth_000137;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000137.wav;636.1;10:36;clean;5;1;;equal_power;1
synth_000137;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000137.wav;844.8;14:05;clean;5;2;;linear;1
synth_000138;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000138.wav;241.7;04:02;clean;5;2;;s_curve;1
synth_000138;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000138.wav;461.0;07:41;clean;5;1;;s_curve;1
synth_000138;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000138.wav;707.6;11:48;clean;5;2;;equal_power;1
synth_000139;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000139.wav;255.7;04:16;clean;5;2;;equal_power;0
synth_000139;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000139.wav;507.2;08:27;train_wreck;1;2;;exponential;3
synth_000139;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000139.wav;751.3;12:31;clean;5;1;;linear;0
synth_000140;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000140.wav;209.6;03:30;key_clash;2;2;;exponential;4
synth_000140;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000140.wav;398.4;06:38;abrupt;2;1;;linear;1
synth_000140;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000140.wav;641.5;10:42;clean;5;1;;linear;0
synth_000140;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000140.wav;875.3;14:35;off_phrase;3;2;;equal_power;1
synth_000142;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000142.wav;244.5;04:05;off_beat;3;2;;exponential;2
synth_000142;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000142.wav;495.6;08:16;key_clash;2;2;;exponential;3
synth_000142;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000142.wav;569.2;09:29;train_wreck;1;1;;exponential;5
synth_000142;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000142.wav;747.4;12:27;abrupt;2;1;;linear;5
synth_000143;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000143.wav;250.2;04:10;clean;5;1;;linear;1
synth_000143;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000143.wav;390.6;06:31;clean;5;1;;equal_power;0
synth_000143;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000143.wav;552.1;09:12;clean;5;1;;s_curve;0
synth_000143;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000143.wav;774.9;12:55;clean;5;2;;linear;1
synth_000144;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000144.wav;249.5;04:10;off_beat;3;2;;s_curve;0
synth_000144;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000144.wav;476.3;07:56;off_beat;3;1;;linear;4
synth_000144;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000144.wav;708.8;11:49;clean;5;2;;s_curve;0
synth_000145;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000145.wav;231.1;03:51;abrupt;2;2;;linear;4
synth_000145;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000145.wav;409.4;06:49;clean;5;2;;equal_power;1
synth_000145;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000145.wav;656.1;10:56;train_wreck;1;1;;equal_power;3
synth_000146;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000146.wav;231.9;03:52;clean;5;2;;s_curve;1
synth_000146;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000146.wav;428.3;07:08;key_clash;2;1;;equal_power;4
synth_000146;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000146.wav;658.2;10:58;clean;5;2;;s_curve;0
synth_000146;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000146.wav;918.9;15:19;clean;5;1;;equal_power;1
synth_000147;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000147.wav;256.9;04:17;clean;5;1;;linear;0
synth_000147;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000147.wav;523.5;08:43;clean;5;1;;equal_power;1
synth_000147;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000147.wav;788.1;13:08;train_wreck;1;1;;equal_power;5
synth_000149;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000149.wav;245.5;04:06;off_beat;3;1;;exponential;6
synth_000149;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000149.wav;473.0;07:53;key_clash;2;2;;linear;4
synth_000149;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000149.wav;552.3;09:12;abrupt;2;2;;linear;1
synth_000150;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000150.wav;243.0;04:03;key_clash;2;1;;s_curve;3
synth_000150;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000150.wav;501.5;08:22;key_clash;2;2;;exponential;4
synth_000150;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000150.wav;736.9;12:17;off_phrase;2;2;;equal_power;1
synth_000150;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000150.wav;919.7;15:20;clean;5;2;;s_curve;0
synth_000151;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000151.wav;249.1;04:09;clean;5;1;;s_curve;1
synth_000151;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000151.wav;255.8;04:16;train_wreck;1;1;;s_curve;4
synth_000151;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000151.wav;491.2;08:11;clean;5;2;;s_curve;1
synth_000151;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000151.wav;726.9;12:07;clean;5;1;;linear;1
synth_000151;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000151.wav;755.8;12:36;clean;5;2;;s_curve;0
synth_000152;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000152.wav;250.6;04:11;clean;5;1;;s_curve;1
synth_000152;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000152.wav;519.8;08:40;train_wreck;1;2;;equal_power;3
synth_000152;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000152.wav;766.1;12:46;clean;5;2;;equal_power;1
synth_000152;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000152.wav;1015.8;16:56;off_beat;2;1;;linear;1
synth_000152;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000152.wav;1193.3;19:53;clean;5;1;;linear;0
synth_000153;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000153.wav;258.9;04:19;abrupt;2;1;;linear;5
synth_000153;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000153.wav;502.9;08:23;off_beat;3;1;;equal_power;2
synth_000153;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000153.wav;738.9;12:19;clean;5;1;;linear;0
synth_000154;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000154.wav;69.2;01:09;clean;5;2;;linear;1
synth_000154;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000154.wav;336.9;05:37;off_beat;2;2;;s_curve;6
synth_000154;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000154.wav;586.9;09:47;off_phrase;2;1;;s_curve;4
synth_000155;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000155.wav;237.5;03:57;off_beat;3;2;;linear;3
synth_000155;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000155.wav;481.7;08:02;clean;5;2;;equal_power;1
synth_000155;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000155.wav;721.8;12:02;off_phrase;3;2;;s_curve;1
synth_000156;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000156.wav;259.8;04:20;abrupt;2;1;;linear;4
synth_000156;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000156.wav;492.6;08:13;off_beat;3;2;;exponential;2
synth_000156;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000156.wav;725.2;12:05;clean;5;1;;linear;1
synth_000157;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000157.wav;246.5;04:06;clean;5;1;;linear;1
synth_000157;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000157.wav;482.6;08:03;abrupt;2;2;;linear;3
synth_000157;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000157.wav;751.6;12:32;train_wreck;1;2;;equal_power;3
synth_000157;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000157.wav;1000.2;16:40;clean;5;2;;s_curve;1
synth_000157;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000157.wav;1199.4;19:59;off_phrase;2;1;;exponential;4
synth_000158;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000158.wav;240.3;04:00;clean;5;1;;linear;1
synth_000158;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000158.wav;473.9;07:54;abrupt;2;1;;linear;2
synth_000158;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000158.wav;731.5;12:12;abrupt;2;1;;linear;4
synth_000158;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000158.wav;972.4;16:12;key_clash;1;1;;equal_power;6
synth_000158;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000158.wav;1226.3;20:26;clean;5;2;;s_curve;0
synth_000159;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000159.wav;241.4;04:01;clean;5;2;;equal_power;0
synth_000159;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000159.wav;457.4;07:37;clean;5;1;;equal_power;1
synth_000159;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000159.wav;697.3;11:37;key_clash;2;2;;s_curve;4
synth_000159;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000159.wav;959.5;16:00;abrupt;2;2;;linear;3
synth_000160;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000160.wav;246.1;04:06;off_phrase;3;2;;s_curve;1
synth_000160;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000160.wav;472.2;07:52;train_wreck;1;1;;s_curve;6
synth_000160;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000160.wav;729.9;12:10;key_clash;2;2;;equal_power;4
synth_000160;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000160.wav;976.3;16:16;clean;5;1;;s_curve;1
synth_000160;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000160.wav;1203.2;20:03;abrupt;2;2;;linear;6
synth_000161;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000161.wav;242.5;04:02;clean;5;1;;linear;1
synth_000161;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000161.wav;485.4;08:05;clean;5;1;;equal_power;1
synth_000161;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000161.wav;726.3;12:06;train_wreck;1;1;;s_curve;4
synth_000161;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000161.wav;972.2;16:12;abrupt;2;1;;linear;3
synth_000162;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000162.wav;158.9;02:39;clean;5;1;;linear;1
synth_000162;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000162.wav;373.2;06:13;clean;5;2;;equal_power;1
synth_000162;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000162.wav;599.3;09:59;clean;5;2;;s_curve;1
synth_000162;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000162.wav;857.7;14:18;clean;5;1;;s_curve;0
synth_000162;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000162.wav;1125.6;18:46;key_clash;2;2;;exponential;3
synth_000163;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000163.wav;251.6;04:12;key_clash;1;2;;exponential;6
synth_000163;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000163.wav;504.2;08:24;clean;5;2;;equal_power;1
synth_000163;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000163.wav;662.9;11:03;abrupt;2;1;;linear;3
synth_000164;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000164.wav;246.1;04:06;clean;5;2;;equal_power;1
synth_000164;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000164.wav;483.3;08:03;off_phrase;2;2;;s_curve;6
synth_000164;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000164.wav;727.5;12:08;train_wreck;1;1;;linear;4
